시설명,시설유형,주소,위도,경도,데이터출처
CCTV,CCTV,서울특별시 광진구 능동로 411 (중곡동),37.56582,127.0839,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로31길 31 (중곡동),37.56911,127.08425,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로53길 24-9 (중곡동),37.56723,127.0835,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로53길 30-12 (중곡동),37.56724,127.08244,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 답십리로 78길 (중곡동),37.56985,127.0813,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로76길 12 (중곡동),37.56771,127.07934,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 면목로11길 20 (중곡동),37.56705,127.08054,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 답십리로88길 19 (중곡동),37.57027,127.08498,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로31길 16 (중곡동),37.56934,127.08527,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 면목로16길 10 (중곡동),37.56953,127.08376,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로27길 10 (중곡동),37.56732,127.08582,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로29길 25 (중곡동),37.56719,127.08544,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 답십리로84길 6 (중곡동),37.57098,127.08394,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 답십리로 370 (중곡동),37.57156,127.08151,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 답십리로82길 18 (중곡동),37.57055,127.08269,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로78길 20 (중곡동),37.56924,127.08062,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로76길 51-22 (중곡동),37.56817,127.08055,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로76길 49 (중곡동),37.56803,127.08123,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 영화사로5길 25 (중곡동),37.55726,127.09219,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로45길 89 (중곡동),37.55516,127.0898,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로22길 10-10 (중곡동),37.5631,127.08767,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 영화사로3가길 9 (중곡동),37.55791,127.09304,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 영화사로3가길 25 (중곡동),37.55749,127.09347,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 영화사로9가길 61 (중곡동),37.55764,127.09523,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 영화사로9길 10 (중곡동),37.55554,127.09329,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 영화사로9길 70-12 (중곡동),37.55674,127.09465,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 영화사로7길 24 (중곡동),37.55678,127.09212,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 영화사로 51 (중곡동),37.55567,127.09234,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로8가길 26 (중곡동),37.56092,127.0888,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로8다길 23 (중곡동),37.56176,127.08946,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로36길 66 (중곡동),37.56947,127.08872,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로8길 10 (중곡동),37.55968,127.08837,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로36길 44 (중곡동),37.57039,127.08833,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로34길 15 (중곡동),37.57019,127.08716,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 긴고랑로46가길 36 (중곡동),37.55864,127.09525,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 긴고랑로46길 11,37.56024,127.09561,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로2길 45 (중곡동),37.55596,127.09076,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로45길 65 (중곡동),37.55399,127.09031,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로43길 86 (중곡동),37.55444,127.0895,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로21길 47 (화양동),37.54421,127.06534,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로28길 16 (화양동),37.54621,127.06793,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로23길 68 (화양동),37.54517,127.06748,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로25길 27 (화양동),37.54283,127.06716,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로24길 56 (화양동),37.54312,127.06823,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로22길 28 (화양동),37.54224,127.0659,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로 241 (화양동),37.54062,127.07054,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 답십리로84길 56 (중곡동),37.56868,127.08366,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 군자로3길 25-16 (화양동),37.54373,127.07061,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 군자로5길 18-12 (화양동),37.54558,127.06954,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 긴고랑로46길 11 (화양동),37.54556,127.0742,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로13길 88 (화양동),37.54545,127.06866,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로28길 38 (화양동),37.54628,127.06883,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로25길 48 (화양동),37.54343,127.06753,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로22길 71 (화양동),37.54147,127.06831,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광나루로24길 12 (화양동),37.54577,127.07609,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광나루로22길 7,37.5463,127.07523,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광나루로20가길 21 (화양동),37.5452,127.07528,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광나루로26길 24 (화양동),37.54541,127.07729,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로31길 14 (화양동),37.54167,127.06953,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 긴고랑로 19 (중곡동),37.56385,127.07872,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 긴고랑로16길 50 (중곡동),37.55986,127.08172,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 답십리로78길 9-16 (중곡동),37.57104,127.08227,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로4길 26 (중곡동),37.55656,127.08957,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 천호대로110길 122 (능동),37.55231,127.07774,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로22길 58(구의동),37.53982,127.08641,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로47길 11 (구의동),37.55223,127.09191,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광나루로52길 66 (구의동),37.5399,127.0923,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광장로7길 7 (광장동),37.54825,127.10567,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로15길 108 (자양동),37.5344,127.07795,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로3길 7 (자양동),37.53045,127.08506,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로40길 31 (자양동),37.53257,127.07255,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로22길 89 (자양동),37.53411,127.06269,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 군자로 38 (화양동),37.5465,127.0703,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로31길 12-15 (군자동),37.55639,127.0782,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로30길 29 (구의동),37.54359,127.08645,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 천호대로121길 6 (중곡동),37.55551,127.08656,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양번영로13길 32 (자양동),37.53789,127.07513,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로20길 106 (자양동),37.53933,127.06938,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로66길 28 (중곡동),37.56151,127.07652,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로48길 59 (중곡동),37.56199,127.08584,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로55길 20 (중곡동),37.568,127.08444,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로30길 6 (중곡동),37.5683,127.08629,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로21길 97(화양동),37.54615,127.06707,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광나루로17길 14-14 (군자동),37.54885,127.07273,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 천호대로124길 62 (능동),37.55157,127.0861,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양번영로8길 7 (자양동),37.53443,127.07662,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로50길 6 (자양동),37.53221,127.07832,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양번영로 81 (자양동),37.53697,127.07667,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로22길 61 (구의동),37.54323,127.08783,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로62길 14-2 (구의동),37.53903,127.09365,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광장로 64 (광장동),37.54742,127.10427,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로4길 60 (자양동),37.53571,127.06409,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 긴고랑로26길 7-1 (중곡동),37.56019,127.0854,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로55길 43 (중곡동),37.56801,127.08314,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 긴고랑로44길 42 (중곡동),37.55836,127.09444,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로32길 82-53 (능동),37.5527,127.0818,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로57길 41 (구의동),37.54051,127.0886,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로59길 56,37.54085,127.09086,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로43길 18 (구의동),37.55159,127.0907,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로58길 77 (구의동),37.53513,127.08979,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로70길 17-16 (과장동),37.54151,127.10242,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로49길 59 (자양동),37.53454,127.08043,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양번영로2길 55 (자양동),37.53006,127.07796,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로36길 38 (자양동),37.53294,127.07051,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로4길 74 (자양동),37.53567,127.06498,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로24길 48 (자양동),37.5346,127.06286,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로 49 (자양동),37.53444,127.06806,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로 25-1 (자양동),37.53378,127.06778,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로27길 45-6 (화양동),37.54364,127.06826,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광나루로24길 53 (화양동),37.54506,127.07811,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 군자로13길 35 (군자동),37.5519,127.07049,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광나루로38길 67 (구의동),37.54207,127.08733,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광장로3길 18-21 (광장동),37.54751,127.10309,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광장로5길 12 (광장동),37.54822,127.10506,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광장로7길 24 (광장동),37.54876,127.10537,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광장로1길 19 (광장동),37.54783,127.10197,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로69길 36 (광장동),37.54388,127.0987,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로66길 8 (광장동),37.54133,127.09736,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로55길 81 (구의동),37.54111,127.08698,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양로23길 65 (구의동),37.54326,127.08366,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광나루로54길 20 (구의동),37.54012,127.09531,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로65길 57 (구의동),37.54239,127.09235,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 구의강변로3가길 3 (구의동),37.53582,127.0916,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 구의강변로3길 39 (구의동),37.53659,127.0903,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로52길 24 (군자동),37.55445,127.07243,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로46길 26 (군자동),37.55355,127.07185,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 면목로5길 59 (군자동),37.55601,127.07321,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 면목로5길 49 (군자동),37.55645,127.07346,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 동일로34길 19 (군자동),37.54988,127.0697,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 광나루로13길 30 (군자동),37.54952,127.06883,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로40길 28 (자양동),37.53641,127.07814,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로44길 26 (자양동),37.53654,127.07973,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로39길 11 (자양동),37.53857,127.07718,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로43길 7 (자양동),37.53347,127.07673,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로59길 18 (자양동),37.533,127.08394,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 아차산로41길 16 (자양동),37.53858,127.07891,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로56길 35 (자양동),37.52999,127.08272,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 자양번영로4길 17 (자양동),37.53145,127.07655,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로56길 59 (자양동),37.52877,127.08288,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로64길 14 (자양동),37.53309,127.08886,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로64길 70 (자양동),37.53054,127.08914,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로34길 13 (자양동),37.53413,127.06976,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로4길 13 (자양동),37.53338,127.06855,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로37길 28 (자양동),37.53545,127.07557,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로22길 8 (자양동),37.53653,127.06163,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로25길 23 (자양동),37.53706,127.06469,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 능동로5길 7 (자양동),37.53708,127.06807,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 뚝섬로27길 43 (자양동),37.53781,127.0662,기존_광진구통합본
CCTV,CCTV,서울특별시 광진구 용마산로3길 98 (중곡동),37.55732,127.0831,기존_광진구통합본
